City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,2023-01-08,375,206.25,405.0,311.25,427.5,3.94,356.25
Delhi,2023-01-09,434,238.7,468.72,360.22,494.76,4.56,412.3
Delhi,2023-01-10,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,2023-01-11,308,169.4,332.64,255.64,351.12,3.23,292.6
Delhi,2023-01-12,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,2023-01-13,378,207.9,408.24,313.74,430.92,3.97,359.1
Delhi,2023-01-14,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,2023-01-15,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2023-01-16,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,2023-01-17,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,2023-01-18,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,2023-01-19,338,185.9,365.04,280.54,385.32,3.55,321.1
Delhi,2023-01-20,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,2023-01-21,294,161.7,317.52,244.02,335.16,3.09,279.3
Delhi,2023-01-22,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,2023-01-23,335,184.25,361.8,278.05,381.9,3.52,318.25
Delhi,2023-01-24,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,2023-01-25,160,88.0,172.8,132.8,182.4,1.68,152.0
Delhi,2023-01-26,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,2023-01-27,229,125.95,247.32,190.07,261.06,2.4,217.55
Delhi,2023-01-28,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,2023-01-29,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2023-01-30,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,2023-01-31,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,2023-02-01,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2023-02-02,194,106.7,209.52,161.02,221.16,2.04,184.3
Delhi,2023-02-03,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2023-02-04,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,2023-02-05,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2023-02-06,265,145.75,286.2,219.95,302.1,2.78,251.75
Delhi,2023-02-07,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,2023-02-08,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2023-02-09,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,2023-02-10,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,2023-02-11,275,151.25,297.0,228.25,313.5,2.89,261.25
Delhi,2023-02-12,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2023-02-13,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,2023-02-14,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,2023-02-15,190,104.5,205.2,157.7,216.6,2.0,180.5
Delhi,2023-02-16,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,2023-02-17,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,2023-02-18,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,2023-02-19,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2023-02-20,324,178.2,349.92,268.92,369.36,3.4,307.8
Delhi,2023-02-21,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2023-02-22,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,2023-02-23,227,124.85,245.16,188.41,258.78,2.38,215.65
Delhi,2023-02-24,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2023-02-25,225,123.75,243.0,186.75,256.5,2.36,213.75
Delhi,2023-02-26,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,2023-02-27,260,143.0,280.8,215.8,296.4,2.73,247.0
Delhi,2023-02-28,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,2023-03-01,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,2023-03-02,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,2023-03-03,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2023-03-04,129,70.95,139.32,107.07,147.06,1.35,122.55
Delhi,2023-03-05,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,2023-03-06,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,2023-03-07,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2023-03-08,215,118.25,232.2,178.45,245.1,2.26,204.25
Delhi,2023-03-09,119,65.45,128.52,98.77,135.66,1.25,113.05
Delhi,2023-03-10,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,2023-03-11,200,110.0,216.0,166.0,228.0,2.1,190.0
Delhi,2023-03-12,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,2023-03-13,231,127.05,249.48,191.73,263.34,2.43,219.45
Delhi,2023-03-14,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,2023-03-15,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2023-03-16,259,142.45,279.72,214.97,295.26,2.72,246.05
Delhi,2023-03-17,188,103.4,203.04,156.04,214.32,1.97,178.6
Delhi,2023-03-18,184,101.2,198.72,152.72,209.76,1.93,174.8
Delhi,2023-03-19,162,89.1,174.96,134.46,184.68,1.7,153.9
Delhi,2023-03-20,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2023-03-21,75,41.25,81.0,62.25,85.5,0.79,71.25
Delhi,2023-03-22,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2023-03-23,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,2023-03-24,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,2023-03-25,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2023-03-26,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2023-03-27,146,80.3,157.68,121.18,166.44,1.53,138.7
Delhi,2023-03-28,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,2023-03-29,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,2023-03-30,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,2023-03-31,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2023-04-01,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2023-04-02,128,70.4,138.24,106.24,145.92,1.34,121.6
Delhi,2023-04-03,179,98.45,193.32,148.57,204.06,1.88,170.05
Delhi,2023-04-04,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,2023-04-05,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,2023-04-06,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,2023-04-07,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,2023-04-08,172,94.6,185.76,142.76,196.08,1.81,163.4
Delhi,2023-04-09,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2023-04-10,195,107.25,210.6,161.85,222.3,2.05,185.25
Delhi,2023-04-11,260,143.0,280.8,215.8,296.4,2.73,247.0
Delhi,2023-04-12,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2023-04-13,211,116.05,227.88,175.13,240.54,2.22,200.45
Delhi,2023-04-14,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,2023-04-15,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2023-04-16,229,125.95,247.32,190.07,261.06,2.4,217.55
Delhi,2023-04-17,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,2023-04-18,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2023-04-19,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,2023-04-20,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,2023-04-21,129,70.95,139.32,107.07,147.06,1.35,122.55
Delhi,2023-04-22,141,77.55,152.28,117.03,160.74,1.48,133.95
Delhi,2023-04-23,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2023-04-24,160,88.0,172.8,132.8,182.4,1.68,152.0
Delhi,2023-04-25,156,85.8,168.48,129.48,177.84,1.64,148.2
Delhi,2023-04-26,210,115.5,226.8,174.3,239.4,2.21,199.5
Delhi,2023-04-27,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,2023-04-28,150,82.5,162.0,124.5,171.0,1.58,142.5
Delhi,2023-04-29,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,2023-04-30,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,2023-05-01,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2023-05-02,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,2023-05-03,107,58.85,115.56,88.81,121.98,1.12,101.65
Delhi,2023-05-04,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,2023-05-05,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2023-05-06,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,2023-05-07,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2023-05-08,131,72.05,141.48,108.73,149.34,1.38,124.45
Delhi,2023-05-09,197,108.35,212.76,163.51,224.58,2.07,187.15
Delhi,2023-05-10,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,2023-05-11,274,150.7,295.92,227.42,312.36,2.88,260.3
Delhi,2023-05-12,227,124.85,245.16,188.41,258.78,2.38,215.65
Delhi,2023-05-13,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2023-05-14,259,142.45,279.72,214.97,295.26,2.72,246.05
Delhi,2023-05-15,162,89.1,174.96,134.46,184.68,1.7,153.9
Delhi,2023-05-16,259,142.45,279.72,214.97,295.26,2.72,246.05
Delhi,2023-05-17,336,184.8,362.88,278.88,383.04,3.53,319.2
Delhi,2023-05-18,149,81.95,160.92,123.67,169.86,1.56,141.55
Delhi,2023-05-19,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2023-05-20,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2023-05-21,215,118.25,232.2,178.45,245.1,2.26,204.25
Delhi,2023-05-22,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2023-05-23,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,2023-05-24,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,2023-05-25,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2023-05-26,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,2023-05-27,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,2023-05-28,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2023-05-29,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2023-05-30,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2023-05-31,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2023-06-01,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,2023-06-02,120,66.0,129.6,99.6,136.8,1.26,114.0
Delhi,2023-06-03,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2023-06-04,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2023-06-05,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,2023-06-06,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,2023-06-07,239,131.45,258.12,198.37,272.46,2.51,227.05
Delhi,2023-06-08,161,88.55,173.88,133.63,183.54,1.69,152.95
Delhi,2023-06-09,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2023-06-10,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2023-06-11,130,71.5,140.4,107.9,148.2,1.37,123.5
Delhi,2023-06-12,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,2023-06-13,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,2023-06-14,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2023-06-15,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2023-06-16,119,65.45,128.52,98.77,135.66,1.25,113.05
Delhi,2023-06-17,119,65.45,128.52,98.77,135.66,1.25,113.05
Delhi,2023-06-18,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2023-06-19,75,41.25,81.0,62.25,85.5,0.79,71.25
Delhi,2023-06-20,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,2023-06-21,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2023-06-22,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,2023-06-23,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,2023-06-24,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,2023-06-25,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2023-06-26,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,2023-06-27,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,2023-06-28,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,2023-06-29,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2023-06-30,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,2023-07-01,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2023-07-02,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2023-07-03,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2023-07-04,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2023-07-05,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,2023-07-06,72,39.6,77.76,59.76,82.08,0.76,68.4
Delhi,2023-07-07,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,2023-07-08,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2023-07-09,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,2023-07-10,65,35.75,70.2,53.95,74.1,0.68,61.75
Delhi,2023-07-11,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2023-07-12,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,2023-07-13,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,2023-07-14,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2023-07-15,100,55.0,108.0,83.0,114.0,1.05,95.0
Delhi,2023-07-16,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2023-07-17,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2023-07-18,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,2023-07-19,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,2023-07-20,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,2023-07-21,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,2023-07-22,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,2023-07-23,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2023-07-24,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,2023-07-25,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,2023-07-26,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2023-07-27,92,50.6,99.36,76.36,104.88,0.97,87.4
Delhi,2023-07-28,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2023-07-29,59,32.45,63.72,48.97,67.26,0.62,56.05
Delhi,2023-07-30,65,35.75,70.2,53.95,74.1,0.68,61.75
Delhi,2023-07-31,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2023-08-01,92,50.6,99.36,76.36,104.88,0.97,87.4
Delhi,2023-08-02,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2023-08-03,75,41.25,81.0,62.25,85.5,0.79,71.25
Delhi,2023-08-04,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,2023-08-05,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2023-08-06,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2023-08-07,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,2023-08-08,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,2023-08-09,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2023-08-10,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,2023-08-11,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,2023-08-12,126,69.3,136.08,104.58,143.64,1.32,119.7
Delhi,2023-08-13,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,2023-08-14,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2023-08-15,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,2023-08-16,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,2023-08-17,131,72.05,141.48,108.73,149.34,1.38,124.45
Delhi,2023-08-18,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,2023-08-19,125,68.75,135.0,103.75,142.5,1.31,118.75
Delhi,2023-08-20,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2023-08-21,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2023-08-22,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2023-08-23,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2023-08-24,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2023-08-25,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,2023-08-26,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2023-08-27,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2023-08-28,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2023-08-29,162,89.1,174.96,134.46,184.68,1.7,153.9
Delhi,2023-08-30,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2023-08-31,146,80.3,157.68,121.18,166.44,1.53,138.7
Delhi,2023-09-01,140,77.0,151.2,116.2,159.6,1.47,133.0
Delhi,2023-09-02,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2023-09-03,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2023-09-04,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2023-09-05,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2023-09-06,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2023-09-07,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,2023-09-08,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2023-09-09,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,2023-09-10,45,24.75,48.6,37.35,51.3,0.47,42.75
Delhi,2023-09-11,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,2023-09-12,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2023-09-13,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2023-09-14,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,2023-09-15,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2023-09-16,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2023-09-17,65,35.75,70.2,53.95,74.1,0.68,61.75
Delhi,2023-09-18,63,34.65,68.04,52.29,71.82,0.66,59.85
Delhi,2023-09-19,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2023-09-20,97,53.35,104.76,80.51,110.58,1.02,92.15
Delhi,2023-09-21,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2023-09-22,103,56.65,111.24,85.49,117.42,1.08,97.85
Delhi,2023-09-23,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,2023-09-24,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2023-09-25,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2023-09-26,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2023-09-27,129,70.95,139.32,107.07,147.06,1.35,122.55
Delhi,2023-09-28,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,2023-09-29,157,86.35,169.56,130.31,178.98,1.65,149.15
Delhi,2023-09-30,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,2023-10-01,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,2023-10-02,146,80.3,157.68,121.18,166.44,1.53,138.7
Delhi,2023-10-03,155,85.25,167.4,128.65,176.7,1.63,147.25
Delhi,2023-10-04,176,96.8,190.08,146.08,200.64,1.85,167.2
Delhi,2023-10-05,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,2023-10-06,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,2023-10-07,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,2023-10-08,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2023-10-09,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2023-10-10,180,99.0,194.4,149.4,205.2,1.89,171.0
Delhi,2023-10-11,193,106.15,208.44,160.19,220.02,2.03,183.35
Delhi,2023-10-12,220,121.0,237.6,182.6,250.8,2.31,209.0
Delhi,2023-10-13,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2023-10-14,257,141.35,277.56,213.31,292.98,2.7,244.15
Delhi,2023-10-15,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,2023-10-16,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,2023-10-17,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2023-10-18,129,70.95,139.32,107.07,147.06,1.35,122.55
Delhi,2023-10-19,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2023-10-20,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,2023-10-21,248,136.4,267.84,205.84,282.72,2.6,235.6
Delhi,2023-10-22,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,2023-10-23,263,144.65,284.04,218.29,299.82,2.76,249.85
Delhi,2023-10-24,220,121.0,237.6,182.6,250.8,2.31,209.0
Delhi,2023-10-25,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,2023-10-26,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2023-10-27,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,2023-10-28,304,167.2,328.32,252.32,346.56,3.19,288.8
Delhi,2023-10-29,325,178.75,351.0,269.75,370.5,3.41,308.75
Delhi,2023-10-30,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,2023-10-31,359,197.45,387.72,297.97,409.26,3.77,341.05
Delhi,2023-11-01,366,201.3,395.28,303.78,417.24,3.84,347.7
Delhi,2023-11-02,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,2023-11-03,468,257.4,505.44,388.44,533.52,4.91,444.6
Delhi,2023-11-04,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,2023-11-05,454,249.7,490.32,376.82,517.56,4.77,431.3
Delhi,2023-11-06,421,231.55,454.68,349.43,479.94,4.42,399.95
Delhi,2023-11-07,395,217.25,426.6,327.85,450.3,4.15,375.25
Delhi,2023-11-08,426,234.3,460.08,353.58,485.64,4.47,404.7
Delhi,2023-11-09,437,240.35,471.96,362.71,498.18,4.59,415.15
Delhi,2023-11-10,279,153.45,301.32,231.57,318.06,2.93,265.05
Delhi,2023-11-11,220,121.0,237.6,182.6,250.8,2.31,209.0
Delhi,2023-11-12,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,2023-11-13,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,2023-11-14,397,218.35,428.76,329.51,452.58,4.17,377.15
Delhi,2023-11-15,398,218.9,429.84,330.34,453.72,4.18,378.1
Delhi,2023-11-16,419,230.45,452.52,347.77,477.66,4.4,398.05
Delhi,2023-11-17,405,222.75,437.4,336.15,461.7,4.25,384.75
Delhi,2023-11-18,319,175.45,344.52,264.77,363.66,3.35,303.05
Delhi,2023-11-19,301,165.55,325.08,249.83,343.14,3.16,285.95
Delhi,2023-11-20,348,191.4,375.84,288.84,396.72,3.65,330.6
Delhi,2023-11-21,372,204.6,401.76,308.76,424.08,3.91,353.4
Delhi,2023-11-22,395,217.25,426.6,327.85,450.3,4.15,375.25
Delhi,2023-11-23,390,214.5,421.2,323.7,444.6,4.1,370.5
Delhi,2023-11-24,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,2023-11-25,389,213.95,420.12,322.87,443.46,4.08,369.55
Delhi,2023-11-26,396,217.8,427.68,328.68,451.44,4.16,376.2
Delhi,2023-11-27,395,217.25,426.6,327.85,450.3,4.15,375.25
Delhi,2023-11-28,312,171.6,336.96,258.96,355.68,3.28,296.4
Delhi,2023-11-29,290,159.5,313.2,240.7,330.6,3.05,275.5
Delhi,2023-11-30,398,218.9,429.84,330.34,453.72,4.18,378.1
Delhi,2023-12-01,372,204.6,401.76,308.76,424.08,3.91,353.4
Delhi,2023-12-02,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,2023-12-03,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,2023-12-04,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,2023-12-05,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,2023-12-06,286,157.3,308.88,237.38,326.04,3.0,271.7
Delhi,2023-12-07,320,176.0,345.6,265.6,364.8,3.36,304.0
Delhi,2023-12-08,324,178.2,349.92,268.92,369.36,3.4,307.8
Delhi,2023-12-09,321,176.55,346.68,266.43,365.94,3.37,304.95
Delhi,2023-12-10,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,2023-12-11,317,174.35,342.36,263.11,361.38,3.33,301.15
Delhi,2023-12-12,355,195.25,383.4,294.65,404.7,3.73,337.25
Delhi,2023-12-13,378,207.9,408.24,313.74,430.92,3.97,359.1
Delhi,2023-12-14,326,179.3,352.08,270.58,371.64,3.42,309.7
Delhi,2023-12-15,323,177.65,348.84,268.09,368.22,3.39,306.85
Delhi,2023-12-16,354,194.7,382.32,293.82,403.56,3.72,336.3
Delhi,2023-12-17,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2023-12-18,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2023-12-19,286,157.3,308.88,237.38,326.04,3.0,271.7
Delhi,2023-12-20,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,2023-12-21,361,198.55,389.88,299.63,411.54,3.79,342.95
Delhi,2023-12-22,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,2023-12-23,450,247.5,486.0,373.5,513.0,4.73,427.5
Delhi,2023-12-24,411,226.05,443.88,341.13,468.54,4.32,390.45
Delhi,2023-12-25,383,210.65,413.64,317.89,436.62,4.02,363.85
Delhi,2023-12-26,377,207.35,407.16,312.91,429.78,3.96,358.15
Delhi,2023-12-27,380,209.0,410.4,315.4,433.2,3.99,361.0
Delhi,2023-12-28,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,2023-12-29,382,210.1,412.56,317.06,435.48,4.01,362.9
Delhi,2023-12-30,400,220.0,432.0,332.0,456.0,4.2,380.0
Delhi,2023-12-31,382,210.1,412.56,317.06,435.48,4.01,362.9
Delhi,2024-01-01,346,190.3,373.68,287.18,394.44,3.63,328.7
Delhi,2024-01-02,340,187.0,367.2,282.2,387.6,3.57,323.0
Delhi,2024-01-03,341,187.55,368.28,283.03,388.74,3.58,323.95
Delhi,2024-01-04,377,207.35,407.16,312.91,429.78,3.96,358.15
Delhi,2024-01-05,333,183.15,359.64,276.39,379.62,3.5,316.35
Delhi,2024-01-06,319,175.45,344.52,264.77,363.66,3.35,303.05
Delhi,2024-01-07,333,183.15,359.64,276.39,379.62,3.5,316.35
Delhi,2024-01-08,345,189.75,372.6,286.35,393.3,3.62,327.75
Delhi,2024-01-09,343,188.65,370.44,284.69,391.02,3.6,325.85
